Trial,Observable,Embedding,Embedding Type,Entangled,Iteration,Cost,Train Acc,Validation Acc
8,PauliY,rotation_encoding,RX,TRUE,60,0.039320508,1,1
8,PauliY,rotation_encoding,RX,TRUE,61,0.045968607,1,1
8,PauliY,rotation_encoding,RX,TRUE,62,0.045859637,1,1
8,PauliY,rotation_encoding,RX,TRUE,63,0.042153233,1,1
8,PauliY,rotation_encoding,RX,TRUE,64,0.039388972,1,1
8,PauliY,rotation_encoding,RX,TRUE,65,0.03879426,1,1
8,PauliY,rotation_encoding,RX,TRUE,66,0.041844751,1,1
8,PauliY,rotation_encoding,RX,TRUE,67,0.044683866,1,1
8,PauliY,rotation_encoding,RX,TRUE,68,0.045364632,1,1
8,PauliY,rotation_encoding,RX,TRUE,69,0.044090865,1,1
8,PauliY,rotation_encoding,RX,TRUE,70,0.04167421,1,1
8,PauliY,rotation_encoding,RX,TRUE,71,0.03821846,1,1
8,PauliY,rotation_encoding,RX,TRUE,72,0.034919617,1,1
8,PauliY,rotation_encoding,RX,TRUE,73,0.032939045,1,1
8,PauliY,rotation_encoding,RX,TRUE,74,0.031909877,1,1
8,PauliY,rotation_encoding,RX,TRUE,75,0.029731324,1,1
8,PauliY,rotation_encoding,RX,TRUE,76,0.027738395,1,1
8,PauliY,rotation_encoding,RX,TRUE,77,0.0284884,1,1
8,PauliY,rotation_encoding,RX,TRUE,78,0.031534035,1,1
8,PauliY,rotation_encoding,RX,TRUE,79,0.036604722,1,1
8,PauliY,rotation_encoding,RX,TRUE,80,0.0449023,1,1
8,PauliY,rotation_encoding,RX,TRUE,81,0.048320266,1,1
8,PauliY,rotation_encoding,RX,TRUE,82,0.067319478,1,1
8,PauliY,rotation_encoding,RX,TRUE,83,0.076591533,1,1
8,PauliY,rotation_encoding,RX,TRUE,84,0.061394332,1,1
8,PauliY,rotation_encoding,RX,TRUE,85,0.04070286,1,1
8,PauliY,rotation_encoding,RX,TRUE,86,0.033465664,1,1
8,PauliY,rotation_encoding,RX,TRUE,87,0.034868828,1,1
8,PauliY,rotation_encoding,RX,TRUE,88,0.039610624,1,1
8,PauliY,rotation_encoding,RX,TRUE,89,0.038008765,1,1
8,PauliY,rotation_encoding,RX,TRUE,90,0.034160828,1,1
8,PauliY,rotation_encoding,RX,TRUE,91,0.031702321,1,1
8,PauliY,rotation_encoding,RX,TRUE,92,0.032800582,1,1
8,PauliY,rotation_encoding,RX,TRUE,93,0.034123535,1,1
8,PauliY,rotation_encoding,RX,TRUE,94,0.033545235,1,1
8,PauliY,rotation_encoding,RX,TRUE,95,0.03383446,1,1
8,PauliY,rotation_encoding,RX,TRUE,96,0.034990255,1,1
8,PauliY,rotation_encoding,RX,TRUE,97,0.034357,1,1
8,PauliY,rotation_encoding,RX,TRUE,98,0.031892352,1,1
8,PauliY,rotation_encoding,RX,TRUE,99,0.029869909,1,1
8,PauliY,rotation_encoding,RX,TRUE,100,0.02937765,1,1
9,PauliZ,rotation_encoding,RX,TRUE,1,0.540468051,0.84,0.92
9,PauliZ,rotation_encoding,RX,TRUE,2,0.510377326,0.866666667,0.92
9,PauliZ,rotation_encoding,RX,TRUE,3,0.472919636,0.893333333,0.92
9,PauliZ,rotation_encoding,RX,TRUE,4,0.439619463,0.893333333,0.92
9,PauliZ,rotation_encoding,RX,TRUE,5,0.405154477,0.92,0.92
9,PauliZ,rotation_encoding,RX,TRUE,6,0.353833974,0.96,1
9,PauliZ,rotation_encoding,RX,TRUE,7,0.280849431,1,1
9,PauliZ,rotation_encoding,RX,TRUE,8,0.208297911,1,1
9,PauliZ,rotation_encoding,RX,TRUE,9,0.176372737,1,1
9,PauliZ,rotation_encoding,RX,TRUE,10,0.178443505,1,1
9,PauliZ,rotation_encoding,RX,TRUE,11,0.20162751,0.986666667,1
9,PauliZ,rotation_encoding,RX,TRUE,12,0.215802973,0.986666667,1
9,PauliZ,rotation_encoding,RX,TRUE,13,0.221979618,0.96,1
9,PauliZ,rotation_encoding,RX,TRUE,14,0.235600009,0.96,1
9,PauliZ,rotation_encoding,RX,TRUE,15,0.217148276,0.986666667,1
9,PauliZ,rotation_encoding,RX,TRUE,16,0.209443571,1,1
9,PauliZ,rotation_encoding,RX,TRUE,17,0.190278414,1,1
9,PauliZ,rotation_encoding,RX,TRUE,18,0.172623026,1,1
9,PauliZ,rotation_encoding,RX,TRUE,19,0.150917622,1,1
9,PauliZ,rotation_encoding,RX,TRUE,20,0.1413317,1,1
9,PauliZ,rotation_encoding,RX,TRUE,21,0.117832473,1,1
9,PauliZ,rotation_encoding,RX,TRUE,22,0.10120595,1,1
9,PauliZ,rotation_encoding,RX,TRUE,23,0.092222668,1,1
9,PauliZ,rotation_encoding,RX,TRUE,24,0.088065357,1,1
9,PauliZ,rotation_encoding,RX,TRUE,25,0.09040542,1,1
9,PauliZ,rotation_encoding,RX,TRUE,26,0.095650125,1,1
9,PauliZ,rotation_encoding,RX,TRUE,27,0.097787766,1,1
9,PauliZ,rotation_encoding,RX,TRUE,28,0.098859766,1,1
9,PauliZ,rotation_encoding,RX,TRUE,29,0.098624113,1,1
9,PauliZ,rotation_encoding,RX,TRUE,30,0.096464,1,1
9,PauliZ,rotation_encoding,RX,TRUE,31,0.089464162,1,1
9,PauliZ,rotation_encoding,RX,TRUE,32,0.085144095,1,1
9,PauliZ,rotation_encoding,RX,TRUE,33,0.082574371,1,1
9,PauliZ,rotation_encoding,RX,TRUE,34,0.07772122,1,1
9,PauliZ,rotation_encoding,RX,TRUE,35,0.073194022,1,1
9,PauliZ,rotation_encoding,RX,TRUE,36,0.072316504,1,1
9,PauliZ,rotation_encoding,RX,TRUE,37,0.073352004,1,1
9,PauliZ,rotation_encoding,RX,TRUE,38,0.073190831,1,1
9,PauliZ,rotation_encoding,RX,TRUE,39,0.071468166,1,1
9,PauliZ,rotation_encoding,RX,TRUE,40,0.070779997,1,1
9,PauliZ,rotation_encoding,RX,TRUE,41,0.071501438,1,1
9,PauliZ,rotation_encoding,RX,TRUE,42,0.074990308,1,1
9,PauliZ,rotation_encoding,RX,TRUE,43,0.081506297,1,1
9,PauliZ,rotation_encoding,RX,TRUE,44,0.088298768,1,1
9,PauliZ,rotation_encoding,RX,TRUE,45,0.095479568,0.986666667,1
9,PauliZ,rotation_encoding,RX,TRUE,46,0.100144137,0.986666667,1
9,PauliZ,rotation_encoding,RX,TRUE,47,0.08571959,1,1
9,PauliZ,rotation_encoding,RX,TRUE,48,0.075754803,1,1
9,PauliZ,rotation_encoding,RX,TRUE,49,0.069830057,1,1
9,PauliZ,rotation_encoding,RX,TRUE,50,0.065818858,1,1
9,PauliZ,rotation_encoding,RX,TRUE,51,0.062806819,1,1
9,PauliZ,rotation_encoding,RX,TRUE,52,0.060404994,1,1
9,PauliZ,rotation_encoding,RX,TRUE,53,0.059133051,1,1
9,PauliZ,rotation_encoding,RX,TRUE,54,0.056716186,1,1
9,PauliZ,rotation_encoding,RX,TRUE,55,0.056511902,1,1
9,PauliZ,rotation_encoding,RX,TRUE,56,0.056626758,1,1
9,PauliZ,rotation_encoding,RX,TRUE,57,0.055506181,1,1
9,PauliZ,rotation_encoding,RX,TRUE,58,0.055942986,1,1
9,PauliZ,rotation_encoding,RX,TRUE,59,0.062936456,1,1
9,PauliZ,rotation_encoding,RX,TRUE,60,0.069301885,1,1
9,PauliZ,rotation_encoding,RX,TRUE,61,0.074147002,1,1
9,PauliZ,rotation_encoding,RX,TRUE,62,0.076743831,1,1
9,PauliZ,rotation_encoding,RX,TRUE,63,0.074684893,1,1
9,PauliZ,rotation_encoding,RX,TRUE,64,0.062376278,1,1
9,PauliZ,rotation_encoding,RX,TRUE,65,0.052938066,1,1
9,PauliZ,rotation_encoding,RX,TRUE,66,0.045075845,1,1
9,PauliZ,rotation_encoding,RX,TRUE,67,0.04135231,1,1
9,PauliZ,rotation_encoding,RX,TRUE,68,0.042212817,1,1
9,PauliZ,rotation_encoding,RX,TRUE,69,0.044324619,1,1
9,PauliZ,rotation_encoding,RX,TRUE,70,0.047860984,1,1
9,PauliZ,rotation_encoding,RX,TRUE,71,0.049733811,1,1
9,PauliZ,rotation_encoding,RX,TRUE,72,0.046957521,1,1
9,PauliZ,rotation_encoding,RX,TRUE,73,0.045557848,1,1
9,PauliZ,rotation_encoding,RX,TRUE,74,0.041366712,1,1
9,PauliZ,rotation_encoding,RX,TRUE,75,0.038985175,1,1
9,PauliZ,rotation_encoding,RX,TRUE,76,0.03609898,1,1
9,PauliZ,rotation_encoding,RX,TRUE,77,0.034188877,1,1
9,PauliZ,rotation_encoding,RX,TRUE,78,0.033892969,1,1
9,PauliZ,rotation_encoding,RX,TRUE,79,0.036326258,1,1
9,PauliZ,rotation_encoding,RX,TRUE,80,0.039768739,1,1
9,PauliZ,rotation_encoding,RX,TRUE,81,0.041507549,1,1
9,PauliZ,rotation_encoding,RX,TRUE,82,0.04024498,1,1
9,PauliZ,rotation_encoding,RX,TRUE,83,0.040118993,1,1
9,PauliZ,rotation_encoding,RX,TRUE,84,0.036909299,1,1
9,PauliZ,rotation_encoding,RX,TRUE,85,0.033112338,1,1
9,PauliZ,rotation_encoding,RX,TRUE,86,0.031231935,1,1
9,PauliZ,rotation_encoding,RX,TRUE,87,0.032750064,1,1
9,PauliZ,rotation_encoding,RX,TRUE,88,0.037160581,1,1
9,PauliZ,rotation_encoding,RX,TRUE,89,0.044623093,1,1
9,PauliZ,rotation_encoding,RX,TRUE,90,0.053125048,1,1
9,PauliZ,rotation_encoding,RX,TRUE,91,0.052789983,1,1
9,PauliZ,rotation_encoding,RX,TRUE,92,0.048180904,1,1
9,PauliZ,rotation_encoding,RX,TRUE,93,0.036436482,1,1
9,PauliZ,rotation_encoding,RX,TRUE,94,0.033879817,1,1
9,PauliZ,rotation_encoding,RX,TRUE,95,0.034949462,1,1
9,PauliZ,rotation_encoding,RX,TRUE,96,0.036827993,1,1
9,PauliZ,rotation_encoding,RX,TRUE,97,0.036499536,1,1
9,PauliZ,rotation_encoding,RX,TRUE,98,0.03544595,1,1
9,PauliZ,rotation_encoding,RX,TRUE,99,0.036447945,1,1
9,PauliZ,rotation_encoding,RX,TRUE,100,0.036539909,1,1
10,PauliX,rotation_encoding,RY,FALSE,1,1.14510852,0.28,0.24
10,PauliX,rotation_encoding,RY,FALSE,2,1.063087509,0.213333333,0.28
10,PauliX,rotation_encoding,RY,FALSE,3,1.035080443,0.453333333,0.48
10,PauliX,rotation_encoding,RY,FALSE,4,1.05267206,0.48,0.56
10,PauliX,rotation_encoding,RY,FALSE,5,1.094117846,0.48,0.56
10,PauliX,rotation_encoding,RY,FALSE,6,1.095074424,0.48,0.56
10,PauliX,rotation_encoding,RY,FALSE,7,1.002138371,0.48,0.56
10,PauliX,rotation_encoding,RY,FALSE,8,0.82647419,0.48,0.56
10,PauliX,rotation_encoding,RY,FALSE,9,0.592282958,0.76,0.72
10,PauliX,rotation_encoding,RY,FALSE,10,0.407174971,0.946666667,1
10,PauliX,rotation_encoding,RY,FALSE,11,0.325252784,0.973333333,1
10,PauliX,rotation_encoding,RY,FALSE,12,0.29624311,0.986666667,1
10,PauliX,rotation_encoding,RY,FALSE,13,0.279900509,0.986666667,1
10,PauliX,rotation_encoding,RY,FALSE,14,0.268743681,1,1
10,PauliX,rotation_encoding,RY,FALSE,15,0.256641875,1,1
10,PauliX,rotation_encoding,RY,FALSE,16,0.193245745,1,1
10,PauliX,rotation_encoding,RY,FALSE,17,0.135913967,1,1
10,PauliX,rotation_encoding,RY,FALSE,18,0.114164626,1,1
10,PauliX,rotation_encoding,RY,FALSE,19,0.121074097,1,1
10,PauliX,rotation_encoding,RY,FALSE,20,0.132648264,1,1
10,PauliX,rotation_encoding,RY,FALSE,21,0.135527196,1,1
10,PauliX,rotation_encoding,RY,FALSE,22,0.130303576,1,1
10,PauliX,rotation_encoding,RY,FALSE,23,0.125230771,1,1
10,PauliX,rotation_encoding,RY,FALSE,24,0.129468952,1,1
10,PauliX,rotation_encoding,RY,FALSE,25,0.130083353,0.986666667,1
10,PauliX,rotation_encoding,RY,FALSE,26,0.133696586,0.986666667,1
10,PauliX,rotation_encoding,RY,FALSE,27,0.137959085,0.986666667,1
10,PauliX,rotation_encoding,RY,FALSE,28,0.110754189,0.986666667,1
10,PauliX,rotation_encoding,RY,FALSE,29,0.082177775,1,1
10,PauliX,rotation_encoding,RY,FALSE,30,0.063976847,1,1
10,PauliX,rotation_encoding,RY,FALSE,31,0.051962804,1,1
10,PauliX,rotation_encoding,RY,FALSE,32,0.046914062,1,1
10,PauliX,rotation_encoding,RY,FALSE,33,0.045851744,1,1
10,PauliX,rotation_encoding,RY,FALSE,34,0.046112777,1,1
10,PauliX,rotation_encoding,RY,FALSE,35,0.047573035,1,1
10,PauliX,rotation_encoding,RY,FALSE,36,0.049969869,1,1
10,PauliX,rotation_encoding,RY,FALSE,37,0.051057377,1,1
10,PauliX,rotation_encoding,RY,FALSE,38,0.049064655,1,1
10,PauliX,rotation_encoding,RY,FALSE,39,0.045648509,1,1
10,PauliX,rotation_encoding,RY,FALSE,40,0.041976658,1,1
10,PauliX,rotation_encoding,RY,FALSE,41,0.039030958,1,1
10,PauliX,rotation_encoding,RY,FALSE,42,0.037899892,1,1
10,PauliX,rotation_encoding,RY,FALSE,43,0.038503922,1,1
10,PauliX,rotation_encoding,RY,FALSE,44,0.039620222,1,1
10,PauliX,rotation_encoding,RY,FALSE,45,0.041616397,1,1
10,PauliX,rotation_encoding,RY,FALSE,46,0.040640618,1,1
10,PauliX,rotation_encoding,RY,FALSE,47,0.038626359,1,1
10,PauliX,rotation_encoding,RY,FALSE,48,0.03609946,1,1
10,PauliX,rotation_encoding,RY,FALSE,49,0.035802307,1,1
10,PauliX,rotation_encoding,RY,FALSE,50,0.038982492,1,1
10,PauliX,rotation_encoding,RY,FALSE,51,0.040923009,1,1
10,PauliX,rotation_encoding,RY,FALSE,52,0.042494103,1,1
10,PauliX,rotation_encoding,RY,FALSE,53,0.043032944,1,1
10,PauliX,rotation_encoding,RY,FALSE,54,0.039030754,1,1
10,PauliX,rotation_encoding,RY,FALSE,55,0.035948208,1,1
10,PauliX,rotation_encoding,RY,FALSE,56,0.034203084,1,1
10,PauliX,rotation_encoding,RY,FALSE,57,0.034345971,1,1
10,PauliX,rotation_encoding,RY,FALSE,58,0.03628871,1,1
10,PauliX,rotation_encoding,RY,FALSE,59,0.039382164,1,1
10,PauliX,rotation_encoding,RY,FALSE,60,0.04201117,1,1
10,PauliX,rotation_encoding,RY,FALSE,61,0.043039527,1,1
10,PauliX,rotation_encoding,RY,FALSE,62,0.04226905,1,1
10,PauliX,rotation_encoding,RY,FALSE,63,0.040964105,1,1
10,PauliX,rotation_encoding,RY,FALSE,64,0.036373182,1,1
10,PauliX,rotation_encoding,RY,FALSE,65,0.033336257,1,1
10,PauliX,rotation_encoding,RY,FALSE,66,0.032238866,1,1
10,PauliX,rotation_encoding,RY,FALSE,67,0.033714057,1,1
10,PauliX,rotation_encoding,RY,FALSE,68,0.035974656,1,1
10,PauliX,rotation_encoding,RY,FALSE,69,0.039472352,1,1
10,PauliX,rotation_encoding,RY,FALSE,70,0.042384836,1,1
10,PauliX,rotation_encoding,RY,FALSE,71,0.047150937,1,1
10,PauliX,rotation_encoding,RY,FALSE,72,0.048379208,1,1
10,PauliX,rotation_encoding,RY,FALSE,73,0.046206099,1,1
10,PauliX,rotation_encoding,RY,FALSE,74,0.041541419,1,1
10,PauliX,rotation_encoding,RY,FALSE,75,0.035597976,1,1
10,PauliX,rotation_encoding,RY,FALSE,76,0.031609324,1,1
10,PauliX,rotation_encoding,RY,FALSE,77,0.030076935,1,1
10,PauliX,rotation_encoding,RY,FALSE,78,0.029232503,1,1
10,PauliX,rotation_encoding,RY,FALSE,79,0.02895402,1,1
10,PauliX,rotation_encoding,RY,FALSE,80,0.028970861,1,1
10,PauliX,rotation_encoding,RY,FALSE,81,0.028996465,1,1
10,PauliX,rotation_encoding,RY,FALSE,82,0.028978515,1,1
10,PauliX,rotation_encoding,RY,FALSE,83,0.030064941,1,1
10,PauliX,rotation_encoding,RY,FALSE,84,0.030931668,1,1
10,PauliX,rotation_encoding,RY,FALSE,85,0.031034785,1,1
10,PauliX,rotation_encoding,RY,FALSE,86,0.033212283,1,1
10,PauliX,rotation_encoding,RY,FALSE,87,0.03327911,1,1
10,PauliX,rotation_encoding,RY,FALSE,88,0.030558857,1,1
10,PauliX,rotation_encoding,RY,FALSE,89,0.028192425,1,1
10,PauliX,rotation_encoding,RY,FALSE,90,0.027579843,1,1
10,PauliX,rotation_encoding,RY,FALSE,91,0.027607761,1,1
10,PauliX,rotation_encoding,RY,FALSE,92,0.028629382,1,1
10,PauliX,rotation_encoding,RY,FALSE,93,0.029294545,1,1
10,PauliX,rotation_encoding,RY,FALSE,94,0.029286668,1,1
10,PauliX,rotation_encoding,RY,FALSE,95,0.028899421,1,1
10,PauliX,rotation_encoding,RY,FALSE,96,0.028520226,1,1
10,PauliX,rotation_encoding,RY,FALSE,97,0.029927135,1,1
10,PauliX,rotation_encoding,RY,FALSE,98,0.033107175,1,1
10,PauliX,rotation_encoding,RY,FALSE,99,0.037207359,1,1
10,PauliX,rotation_encoding,RY,FALSE,100,0.03740154,1,1
11,PauliY,rotation_encoding,RY,FALSE,1,0.970803138,0.44,0.56
11,PauliY,rotation_encoding,RY,FALSE,2,0.935775419,0.466666667,0.56
11,PauliY,rotation_encoding,RY,FALSE,3,0.897882507,0.44,0.56
11,PauliY,rotation_encoding,RY,FALSE,4,0.839326512,0.48,0.56
11,PauliY,rotation_encoding,RY,FALSE,5,0.704236683,0.906666667,0.96
11,PauliY,rotation_encoding,RY,FALSE,6,0.49956588,0.96,1
11,PauliY,rotation_encoding,RY,FALSE,7,0.354163767,0.933333333,1
11,PauliY,rotation_encoding,RY,FALSE,8,0.285520636,0.96,1
11,PauliY,rotation_encoding,RY,FALSE,9,0.216280871,0.986666667,1
11,PauliY,rotation_encoding,RY,FALSE,10,0.140267966,1,1
11,PauliY,rotation_encoding,RY,FALSE,11,0.094563885,1,1
11,PauliY,rotation_encoding,RY,FALSE,12,0.093254003,1,1
11,PauliY,rotation_encoding,RY,FALSE,13,0.106136419,1,1
11,PauliY,rotation_encoding,RY,FALSE,14,0.118527772,1,1
11,PauliY,rotation_encoding,RY,FALSE,15,0.132252689,1,1
11,PauliY,rotation_encoding,RY,FALSE,16,0.1346185,1,1
11,PauliY,rotation_encoding,RY,FALSE,17,0.12674159,1,1
11,PauliY,rotation_encoding,RY,FALSE,18,0.107585373,1,1
11,PauliY,rotation_encoding,RY,FALSE,19,0.098492332,1,1
11,PauliY,rotation_encoding,RY,FALSE,20,0.098321272,1,1
11,PauliY,rotation_encoding,RY,FALSE,21,0.094501685,1,1
11,PauliY,rotation_encoding,RY,FALSE,22,0.084140333,1,1
11,PauliY,rotation_encoding,RY,FALSE,23,0.067719193,1,1
11,PauliY,rotation_encoding,RY,FALSE,24,0.058606264,1,1
11,PauliY,rotation_encoding,RY,FALSE,25,0.05607638,1,1
11,PauliY,rotation_encoding,RY,FALSE,26,0.056512276,1,1
11,PauliY,rotation_encoding,RY,FALSE,27,0.058996776,1,1
11,PauliY,rotation_encoding,RY,FALSE,28,0.058059593,1,1
11,PauliY,rotation_encoding,RY,FALSE,29,0.053637755,1,1
11,PauliY,rotation_encoding,RY,FALSE,30,0.046989333,1,1
11,PauliY,rotation_encoding,RY,FALSE,31,0.044192415,1,1
11,PauliY,rotation_encoding,RY,FALSE,32,0.037094608,1,1
11,PauliY,rotation_encoding,RY,FALSE,33,0.03626868,1,1
11,PauliY,rotation_encoding,RY,FALSE,34,0.039084904,1,1
11,PauliY,rotation_encoding,RY,FALSE,35,0.040081094,1,1
11,PauliY,rotation_encoding,RY,FALSE,36,0.043157258,1,1
11,PauliY,rotation_encoding,RY,FALSE,37,0.045731585,1,1
11,PauliY,rotation_encoding,RY,FALSE,38,0.041164769,1,1
11,PauliY,rotation_encoding,RY,FALSE,39,0.03150591,1,1
11,PauliY,rotation_encoding,RY,FALSE,40,0.025497318,1,1
11,PauliY,rotation_encoding,RY,FALSE,41,0.023053281,1,1
11,PauliY,rotation_encoding,RY,FALSE,42,0.023199338,1,1
11,PauliY,rotation_encoding,RY,FALSE,43,0.024768505,1,1
11,PauliY,rotation_encoding,RY,FALSE,44,0.026013199,1,1
11,PauliY,rotation_encoding,RY,FALSE,45,0.026304367,1,1
11,PauliY,rotation_encoding,RY,FALSE,46,0.025377055,1,1
11,PauliY,rotation_encoding,RY,FALSE,47,0.023736362,1,1
11,PauliY,rotation_encoding,RY,FALSE,48,0.02276983,1,1
11,PauliY,rotation_encoding,RY,FALSE,49,0.021540779,1,1
11,PauliY,rotation_encoding,RY,FALSE,50,0.021140146,1,1
11,PauliY,rotation_encoding,RY,FALSE,51,0.020969838,1,1
11,PauliY,rotation_encoding,RY,FALSE,52,0.020567699,1,1
11,PauliY,rotation_encoding,RY,FALSE,53,0.020486072,1,1
11,PauliY,rotation_encoding,RY,FALSE,54,0.021017229,1,1
11,PauliY,rotation_encoding,RY,FALSE,55,0.023417957,1,1
11,PauliY,rotation_encoding,RY,FALSE,56,0.02800408,1,1
11,PauliY,rotation_encoding,RY,FALSE,57,0.030382667,1,1
11,PauliY,rotation_encoding,RY,FALSE,58,0.031242312,1,1
11,PauliY,rotation_encoding,RY,FALSE,59,0.029589937,1,1
11,PauliY,rotation_encoding,RY,FALSE,60,0.023166111,1,1
11,PauliY,rotation_encoding,RY,FALSE,61,0.019445088,1,1
11,PauliY,rotation_encoding,RY,FALSE,62,0.019884503,1,1
11,PauliY,rotation_encoding,RY,FALSE,63,0.021343438,1,1
11,PauliY,rotation_encoding,RY,FALSE,64,0.022757179,1,1
11,PauliY,rotation_encoding,RY,FALSE,65,0.024240867,1,1
11,PauliY,rotation_encoding,RY,FALSE,66,0.025732175,1,1
11,PauliY,rotation_encoding,RY,FALSE,67,0.026445896,1,1
11,PauliY,rotation_encoding,RY,FALSE,68,0.027166733,1,1
11,PauliY,rotation_encoding,RY,FALSE,69,0.028395539,1,1
11,PauliY,rotation_encoding,RY,FALSE,70,0.024934352,1,1
11,PauliY,rotation_encoding,RY,FALSE,71,0.021977269,1,1
11,PauliY,rotation_encoding,RY,FALSE,72,0.019954307,1,1
11,PauliY,rotation_encoding,RY,FALSE,73,0.019474069,1,1
11,PauliY,rotation_encoding,RY,FALSE,74,0.020338599,1,1
11,PauliY,rotation_encoding,RY,FALSE,75,0.022067333,1,1
11,PauliY,rotation_encoding,RY,FALSE,76,0.022894081,1,1
11,PauliY,rotation_encoding,RY,FALSE,77,0.022852894,1,1
11,PauliY,rotation_encoding,RY,FALSE,78,0.020885955,1,1
11,PauliY,rotation_encoding,RY,FALSE,79,0.019507171,1,1
11,PauliY,rotation_encoding,RY,FALSE,80,0.018934112,1,1
11,PauliY,rotation_encoding,RY,FALSE,81,0.019372126,1,1
11,PauliY,rotation_encoding,RY,FALSE,82,0.020835898,1,1
11,PauliY,rotation_encoding,RY,FALSE,83,0.022559386,1,1
11,PauliY,rotation_encoding,RY,FALSE,84,0.024080403,1,1
11,PauliY,rotation_encoding,RY,FALSE,85,0.023466305,1,1
11,PauliY,rotation_encoding,RY,FALSE,86,0.022601263,1,1
11,PauliY,rotation_encoding,RY,FALSE,87,0.019822669,1,1
11,PauliY,rotation_encoding,RY,FALSE,88,0.018386512,1,1
11,PauliY,rotation_encoding,RY,FALSE,89,0.01838807,1,1
11,PauliY,rotation_encoding,RY,FALSE,90,0.019065104,1,1
11,PauliY,rotation_encoding,RY,FALSE,91,0.019523727,1,1
11,PauliY,rotation_encoding,RY,FALSE,92,0.019502882,1,1
11,PauliY,rotation_encoding,RY,FALSE,93,0.019152861,1,1
11,PauliY,rotation_encoding,RY,FALSE,94,0.018272481,1,1
11,PauliY,rotation_encoding,RY,FALSE,95,0.017920422,1,1
11,PauliY,rotation_encoding,RY,FALSE,96,0.018261436,1,1
11,PauliY,rotation_encoding,RY,FALSE,97,0.01907593,1,1
11,PauliY,rotation_encoding,RY,FALSE,98,0.020646657,1,1
11,PauliY,rotation_encoding,RY,FALSE,99,0.022340827,1,1
11,PauliY,rotation_encoding,RY,FALSE,100,0.023672784,1,1
12,PauliZ,rotation_encoding,RY,FALSE,1,1.826462069,0.48,0.56
12,PauliZ,rotation_encoding,RY,FALSE,2,1.664244089,0.48,0.56
12,PauliZ,rotation_encoding,RY,FALSE,3,1.469904302,0.466666667,0.56
12,PauliZ,rotation_encoding,RY,FALSE,4,1.353568049,0.48,0.56
12,PauliZ,rotation_encoding,RY,FALSE,5,1.174130804,0.466666667,0.52
12,PauliZ,rotation_encoding,RY,FALSE,6,0.994813005,0.533333333,0.6
12,PauliZ,rotation_encoding,RY,FALSE,7,0.960107998,0.52,0.44
12,PauliZ,rotation_encoding,RY,FALSE,8,1.218626416,0.52,0.44
12,PauliZ,rotation_encoding,RY,FALSE,9,1.325648344,0.52,0.44
12,PauliZ,rotation_encoding,RY,FALSE,10,1.191281863,0.52,0.44
12,PauliZ,rotation_encoding,RY,FALSE,11,0.921435532,0.52,0.44
12,PauliZ,rotation_encoding,RY,FALSE,12,0.693668909,0.546666667,0.44
12,PauliZ,rotation_encoding,RY,FALSE,13,0.661394392,0.653333333,0.6
12,PauliZ,rotation_encoding,RY,FALSE,14,0.718188949,0.64,0.64
12,PauliZ,rotation_encoding,RY,FALSE,15,0.702637016,0.693333333,0.72
12,PauliZ,rotation_encoding,RY,FALSE,16,0.613457833,0.88,0.84
12,PauliZ,rotation_encoding,RY,FALSE,17,0.496498347,0.973333333,0.96
12,PauliZ,rotation_encoding,RY,FALSE,18,0.376647196,0.946666667,1
12,PauliZ,rotation_encoding,RY,FALSE,19,0.311549139,0.946666667,1
12,PauliZ,rotation_encoding,RY,FALSE,20,0.264220374,0.946666667,1
12,PauliZ,rotation_encoding,RY,FALSE,21,0.21753412,0.96,1
12,PauliZ,rotation_encoding,RY,FALSE,22,0.179425343,0.986666667,1
12,PauliZ,rotation_encoding,RY,FALSE,23,0.175498511,1,1
12,PauliZ,rotation_encoding,RY,FALSE,24,0.19185829,1,1
12,PauliZ,rotation_encoding,RY,FALSE,25,0.228087142,1,1
12,PauliZ,rotation_encoding,RY,FALSE,26,0.250299079,1,1
12,PauliZ,rotation_encoding,RY,FALSE,27,0.268131401,1,1
12,PauliZ,rotation_encoding,RY,FALSE,28,0.309008088,0.986666667,1
12,PauliZ,rotation_encoding,RY,FALSE,29,0.307584914,0.973333333,1
12,PauliZ,rotation_encoding,RY,FALSE,30,0.21234722,1,1
12,PauliZ,rotation_encoding,RY,FALSE,31,0.167554377,1,1
12,PauliZ,rotation_encoding,RY,FALSE,32,0.180469831,1,1
12,PauliZ,rotation_encoding,RY,FALSE,33,0.205554596,1,1
12,PauliZ,rotation_encoding,RY,FALSE,34,0.229783746,1,1
12,PauliZ,rotation_encoding,RY,FALSE,35,0.244098966,1,1
12,PauliZ,rotation_encoding,RY,FALSE,36,0.224411567,1,1
12,PauliZ,rotation_encoding,RY,FALSE,37,0.190095158,1,1
12,PauliZ,rotation_encoding,RY,FALSE,38,0.152118512,1,1
12,PauliZ,rotation_encoding,RY,FALSE,39,0.1146766,1,1
12,PauliZ,rotation_encoding,RY,FALSE,40,0.089776931,1,1
12,PauliZ,rotation_encoding,RY,FALSE,41,0.082850955,1,1
12,PauliZ,rotation_encoding,RY,FALSE,42,0.083122405,1,1
12,PauliZ,rotation_encoding,RY,FALSE,43,0.088231964,1,1
12,PauliZ,rotation_encoding,RY,FALSE,44,0.093049911,1,1
12,PauliZ,rotation_encoding,RY,FALSE,45,0.093436267,1,1
